Card_Number,Time,Amount,Transaction_Type,Geo_Location,Merchant_Category,Is_International,Is_Recurring,Velocity,User_History_Score,Transaction_Hour,Location_Mismatch,Bot_Activity_Flag,Fraud_Risk_Score,Class
83552392507,8,787.08,3,2,1,0,1,2,0.76,8,0,0,50.0,0
785020421287,17,180.21,3,4,2,0,1,6,0.38,17,1,0,12.29,0
214037043568,17,151.72,0,4,3,1,1,9,0.78,17,0,1,24.88,0
93596679777,1,545.37,3,1,1,0,1,2,0.74,1,1,0,50.0,1
758254733994,7,384.0,1,3,1,1,0,1,0.79,7,1,0,50.0,0
531121074908,23,104.42,0,2,1,0,1,7,0.19,23,0,0,13.41,0
737966053999,9,264.97,3,1,3,0,0,8,0.52,9,1,1,40.62,0
196847466820,11,296.9,2,4,3,0,1,2,0.71,11,1,0,33.04,0
159982910126,6,359.66,0,2,3,0,1,4,0.28,6,1,0,34.41,0
141697779800,13,889.78,0,0,3,1,0,8,0.84,13,0,1,50.0,0
915044340567,5,478.54,3,4,3,1,0,4,0.78,5,0,0,44.11,0
165873805731,16,711.49,0,3,0,1,0,9,0.12,16,0,1,50.0,0
190453344878,6,116.56,0,4,0,1,1,1,0.22,6,1,0,10.94,0
220953711640,22,832.53,0,3,3,0,1,7,0.24,22,1,0,50.0,0
669537111250,22,316.3,0,0,1,1,0,3,0.88,22,0,0,28.01,0
191029606481,0,378.14,0,1,2,1,1,3,0.19,0,1,0,43.78,0
87954774603,1,140.73,0,1,2,0,1,7,0.62,1,0,0,18.56,0
192010732012,0,468.72,1,1,0,0,0,6,0.06,0,0,0,39.51,1
259751160068,1,867.32,3,2,3,0,0,3,0.55,1,1,0,50.0,0
404098381613,2,440.86,1,3,4,1,0,2,0.14,2,0,0,50.0,0
511124858945,17,917.74,3,4,2,1,1,6,0.58,17,1,0,50.0,1
972128593921,15,880.7,0,2,2,0,0,7,0.37,15,1,0,50.0,0
383471256306,7,155.76,3,2,1,1,0,9,0.61,7,0,1,31.2,0
800096827822,4,374.74,1,4,2,0,1,9,0.39,4,0,1,45.89,0
16264974286,19,919.38,3,0,0,0,0,9,0.85,19,0,1,50.0,0
469846803072,11,126.83,0,1,3,1,1,1,0.76,11,1,0,21.53,0
132479767499,19,789.23,0,0,3,0,0,4,0.84,19,0,0,50.0,0
570554309752,21,915.79,0,0,2,1,0,4,0.22,21,1,0,50.0,0
256749505893,21,793.44,1,1,4,0,1,8,0.15,21,0,1,50.0,0
908310269181,21,769.43,2,0,0,0,0,3,0.56,21,0,0,50.0,0
479721827120,20,859.02,0,2,2,0,0,1,0.87,20,0,0,50.0,0
563028453044,22,699.21,0,4,0,0,0,3,0.11,22,0,0,50.0,0
451019544596,19,480.79,3,2,4,1,1,6,0.23,19,1,0,50.0,0
861586127838,5,156.48,2,2,0,0,1,7,0.75,5,1,0,21.36,0
141041671630,0,809.17,3,3,0,0,0,9,0.47,0,0,1,50.0,0
204708248489,8,914.73,1,1,0,1,1,5,0.6,8,0,0,50.0,1
760389730932,16,560.43,2,1,3,0,1,5,0.59,16,0,0,50.0,0
544125131829,6,579.26,0,2,4,1,1,3,0.41,6,0,0,50.0,0
950927471686,7,462.96,2,1,3,1,1,3,0.71,7,0,0,50.0,0
267024523423,12,871.19,0,3,1,1,0,9,0.85,12,0,1,50.0,0
419897592167,4,113.32,1,4,2,0,0,3,0.91,4,0,0,11.65,0
905682149058,10,662.09,3,0,3,1,0,3,0.05,10,0,0,50.0,0
986679154422,7,916.67,1,1,0,0,0,9,0.55,7,0,1,50.0,0
599602092482,11,192.9,1,2,1,1,1,4,0.04,11,0,0,33.6,0
998058491408,6,963.25,0,1,4,1,0,6,0.9,6,1,0,50.0,0
998582353064,14,970.91,3,2,4,1,0,1,0.43,14,0,0,50.0,0
784700654480,2,936.81,1,0,3,0,0,2,0.9,2,0,0,50.0,1
716591236717,10,516.29,2,1,0,1,0,3,0.19,10,0,0,50.0,0
860574147103,5,444.67,1,0,0,1,0,2,0.16,5,0,0,49.32,0
382321370772,13,735.35,0,2,4,0,0,3,0.91,13,1,0,50.0,0
995300470167,13,386.82,2,3,0,1,1,5,0.94,13,1,0,42.12,0
270811392356,0,161.51,2,3,2,1,1,1,0.77,0,1,0,22.7,0
412924437550,3,911.28,3,4,3,1,0,1,0.22,3,1,0,50.0,0
525951024363,14,671.37,2,2,3,0,0,7,0.17,14,1,0,50.0,0
769804350500,3,286.44,2,2,0,1,0,9,0.75,3,1,1,50.0,0
719555732531,17,116.57,0,2,4,0,1,9,0.63,17,1,1,28.6,0
594852497872,9,751.16,3,3,2,0,1,7,0.87,9,0,0,50.0,0
827986398221,1,867.52,1,3,2,0,0,2,0.28,1,0,0,50.0,0
920374120101,4,465.08,2,3,2,1,0,7,0.3,4,1,0,50.0,0
208947476365,1,172.81,1,1,1,1,1,9,0.73,1,0,1,33.4,0
289847686337,17,683.76,1,1,0,0,0,7,0.27,17,0,0,50.0,0
589663276330,3,367.24,1,3,2,0,0,2,0.46,3,1,0,39.46,0
609932203070,17,229.55,3,0,0,0,1,7,0.52,17,1,0,20.21,0
569132861582,23,559.36,1,1,4,1,1,4,0.67,23,0,0,50.0,0
522387006268,3,533.66,0,1,4,1,1,8,0.34,3,1,1,50.0,0
221908557484,15,565.09,3,1,4,1,0,3,0.86,15,1,0,50.0,0
158293975663,4,841.54,3,1,1,0,1,5,0.4,4,0,0,50.0,0
582763926989,11,536.09,3,4,4,0,1,3,0.04,11,1,0,50.0,0
298727359178,3,910.49,3,1,0,0,0,7,0.07,3,1,0,50.0,0
676930266209,5,857.63,2,0,3,1,1,3,0.97,5,1,0,50.0,0
856003679803,16,686.0,2,4,3,1,1,5,0.62,16,0,0,50.0,0
326087117068,11,151.17,1,1,0,1,1,1,0.49,11,0,0,17.59,0
265669029042,18,878.45,2,2,3,0,0,4,0.87,18,1,0,50.0,0
19425851177,15,915.01,3,4,2,1,0,6,0.72,15,1,0,50.0,0
596084817632,19,437.54,1,1,3,1,1,2,0.18,19,0,0,48.9,0
339973413620,6,573.54,0,0,1,0,0,6,0.01,6,1,0,50.0,0
775691468025,22,352.92,2,3,4,1,0,7,0.98,22,0,0,36.46,0
650357936270,16,113.24,3,1,3,1,0,8,0.63,16,0,1,21.23,0
379311331652,5,531.51,1,2,3,1,1,3,0.48,5,0,0,50.0,0
770241492803,8,216.42,2,0,1,1,0,3,0.94,8,0,0,19.0,1
958224647465,16,264.99,3,4,1,0,0,5,0.37,16,0,0,25.68,0
912348502676,13,532.64,1,0,3,0,0,3,0.72,13,0,0,47.98,0
497868082572,23,880.33,2,1,2,0,1,9,0.67,23,0,1,50.0,0
366382773630,6,860.17,0,2,3,0,0,7,0.68,6,0,0,50.0,0
1594178683,14,968.56,2,0,2,1,0,5,0.68,14,0,0,50.0,0
644289452968,7,534.41,3,0,4,0,0,5,0.01,7,1,0,50.0,0
899462577156,14,596.81,3,3,0,0,0,1,0.82,14,1,0,50.0,0
628121831239,5,839.9,0,3,4,0,1,9,0.92,5,0,1,50.0,1
542977620405,6,729.71,0,1,3,0,0,2,0.45,6,1,0,50.0,1
643148315718,14,264.54,1,4,3,1,1,7,0.56,14,1,0,36.46,0
614464582279,12,458.36,1,4,2,0,0,7,0.32,12,0,0,47.05,0
592111440113,21,936.24,3,2,1,1,1,2,0.79,21,0,0,50.0,0
624848084745,15,231.51,2,1,2,1,0,8,0.74,15,0,1,36.13,0
712844892361,14,288.42,0,4,1,1,1,8,0.74,14,1,1,50.0,0
740284706672,13,460.59,1,0,1,0,1,9,0.73,13,0,1,50.0,0
80581313102,15,945.89,3,1,1,1,1,2,0.22,15,0,0,50.0,0
743455458453,10,202.44,3,0,1,0,0,1,0.11,10,1,0,32.29,0
254346000184,17,705.65,3,2,3,0,1,9,0.31,17,1,1,50.0,0
846512435772,23,218.91,0,1,0,1,0,3,0.58,23,1,0,34.74,0
301899156578,23,572.05,0,2,0,1,1,2,0.4,23,0,0,50.0,1
747998711268,13,582.91,0,3,4,1,0,2,0.25,13,1,0,50.0,0
785035570115,2,138.36,2,2,4,1,0,2,0.02,2,0,0,23.2,0
614530298518,10,958.71,0,3,4,1,1,8,0.12,10,1,1,50.0,0
379627314077,5,825.96,3,1,2,1,0,3,0.11,5,1,0,50.0,0
203880656677,18,372.57,0,0,4,0,0,1,0.96,18,1,0,41.67,0
913397221078,21,217.56,2,0,4,0,1,8,0.78,21,1,1,36.33,0
874085674566,0,411.06,2,0,4,1,0,2,0.12,0,0,0,46.06,0
107491259574,16,904.85,3,2,3,0,0,6,0.47,16,1,0,50.0,0
469485674379,2,219.42,1,1,4,0,0,8,0.65,2,0,1,29.89,0
802365990352,23,414.39,0,1,0,0,1,9,0.96,23,0,1,50.0,0
119309191330,15,544.87,0,3,3,0,0,1,0.27,15,0,0,50.0,0
669990796653,5,129.6,2,1,1,0,1,9,0.26,5,0,1,20.16,0
716226247366,5,341.23,2,0,2,1,1,8,0.57,5,0,1,50.0,0
179985400830,19,636.07,1,1,3,1,1,6,0.86,19,0,0,50.0,0
925791701764,1,391.57,2,3,3,0,1,5,0.28,1,1,0,50.0,0
918473896121,4,883.47,2,1,0,0,0,6,0.13,4,0,0,50.0,0
414818664765,15,943.09,2,1,4,1,0,2,0.27,15,1,0,50.0,0
151084993746,7,497.39,2,0,1,1,0,3,0.45,7,1,0,50.0,0
277287073598,3,578.82,1,1,0,0,0,9,0.36,3,0,1,50.0,0
460853542621,16,667.73,0,2,0,1,0,3,0.86,16,1,0,50.0,0
364896881033,17,698.08,0,3,3,1,1,7,0.94,17,0,0,50.0,0
122408772105,6,156.93,0,3,1,0,1,4,0.38,6,1,0,21.87,0
904883663486,8,148.31,0,3,0,0,1,9,0.82,8,0,1,21.17,0
696845201709,17,879.03,0,1,2,1,0,4,0.07,17,0,0,50.0,0
645735261767,3,297.88,3,2,2,0,1,6,0.55,3,1,0,34.66,0
123845033977,22,625.69,3,3,0,0,0,2,0.83,22,0,0,50.0,0
957840011466,10,662.2,2,4,3,0,0,7,0.42,10,0,0,50.0,0
339212703641,2,248.02,3,0,2,0,0,3,0.14,2,1,0,28.61,0
54282148752,11,785.44,0,4,3,1,1,1,0.28,11,0,0,50.0,0
540468027549,8,879.35,2,4,4,0,1,7,0.49,8,1,0,50.0,1
121062667049,3,356.84,0,3,4,1,1,5,0.84,3,0,0,36.1,0
860723397078,7,890.06,0,4,3,0,1,7,0.75,7,1,0,50.0,0
843387996238,20,172.93,2,4,0,0,1,1,0.08,20,0,0,1.52,0
702911755306,5,820.42,0,2,4,0,0,5,0.55,5,1,0,50.0,0
711035433966,7,676.1,3,0,4,0,1,2,0.87,7,0,0,50.0,0
161304038757,17,624.8,2,1,2,0,1,1,0.58,17,0,0,50.0,0
467634955891,14,307.12,1,3,0,0,1,6,0.06,14,0,0,27.94,0
521534423260,23,425.66,1,3,3,0,0,5,0.82,23,1,0,47.79,0
530044963836,22,919.27,1,4,4,0,1,4,0.91,22,0,0,50.0,0
445742517727,3,519.17,0,1,0,1,1,1,0.39,3,0,0,50.0,0
844562409430,17,634.94,0,1,4,1,0,5,0.31,17,1,0,50.0,0
607919458654,23,942.27,0,1,2,1,1,7,0.54,23,1,0,50.0,0
530847670802,17,519.84,0,3,0,1,0,1,0.98,17,0,0,50.0,0
700545299517,0,449.44,2,3,1,1,0,4,0.84,0,1,0,50.0,0
533622580400,23,903.88,1,2,2,0,1,6,0.81,23,0,0,50.0,0
223253707006,15,919.8,3,3,3,0,1,8,0.19,15,1,1,50.0,0
87011153709,15,419.17,2,3,0,0,1,7,0.9,15,1,0,50.0,1
394842396057,15,632.79,1,2,4,0,0,7,0.56,15,1,0,50.0,0
76082162092,11,967.35,1,3,0,1,1,8,0.92,11,0,1,50.0,0
524861063656,12,149.92,2,4,3,1,0,7,0.65,12,0,0,17.78,1
324223713261,3,135.82,2,4,0,1,0,4,0.83,3,0,0,24.86,0
90526744179,10,564.92,2,2,4,1,1,6,0.17,10,0,0,50.0,0
98000636469,13,362.12,3,2,2,0,1,2,0.71,13,1,0,41.2,0
631718488773,13,623.66,1,4,2,0,0,8,0.26,13,0,1,50.0,0
313352171762,9,751.87,3,1,4,0,1,3,0.17,9,0,0,50.0,0
559474656829,1,162.17,3,3,1,1,0,4,0.57,1,0,0,19.69,0
692163055510,21,894.13,3,0,1,1,1,2,0.6,21,1,0,50.0,0
215549948495,21,349.2,3,0,2,0,1,9,0.49,21,1,1,50.0,0
390319266076,17,443.21,3,2,3,0,1,2,0.09,17,0,0,44.81,0
71729654911,10,403.33,2,0,0,0,1,6,0.24,10,1,0,49.14,1
87704519458,14,855.85,3,1,4,1,0,3,0.24,14,1,0,50.0,0
909280006457,18,253.59,0,0,3,1,0,6,0.31,18,1,0,33.7,0
112223218528,11,125.81,2,4,0,0,0,4,0.63,11,1,0,18.64,0
337669694637,16,974.62,1,2,2,1,0,8,0.44,16,1,1,50.0,1
826980161602,22,982.57,1,0,4,0,0,3,0.97,22,0,0,50.0,0
458827365753,11,331.92,2,3,3,0,0,8,0.02,11,1,1,50.0,0
163886422883,17,108.42,3,2,0,0,1,3,0.22,17,1,0,11.05,0
94793993886,0,681.33,2,1,2,1,1,5,0.57,0,1,0,50.0,1
973752626432,14,683.62,1,4,2,1,0,2,0.88,14,0,0,50.0,1
737929854421,20,946.32,1,0,0,1,0,6,0.03,20,1,0,50.0,0
506438903254,19,368.62,2,4,1,1,0,7,0.88,19,1,0,47.58,0
604111892343,4,270.55,0,1,1,1,0,8,0.51,4,1,1,50.0,0
349885259325,4,654.74,0,0,0,0,0,4,0.79,4,1,0,50.0,0
518750136894,23,607.3,0,2,0,0,0,9,0.95,23,0,1,50.0,0
910904688704,14,745.96,1,2,0,1,1,2,0.22,14,0,0,50.0,0
553029333483,5,896.61,0,3,2,1,1,8,0.59,5,0,1,50.0,0
880483431911,15,603.77,0,1,4,0,0,6,0.88,15,0,0,50.0,0
29030328078,2,235.07,2,0,2,1,0,4,0.84,2,1,0,42.79,0
603903210565,5,638.32,3,4,2,1,1,2,0.52,5,0,0,50.0,0
881180406851,3,436.69,3,4,1,1,1,4,0.95,3,0,0,50.0,0
582876795263,5,507.46,2,0,0,1,1,3,0.71,5,0,0,50.0,0
947667922109,22,963.54,3,1,2,0,1,4,0.52,22,1,0,50.0,0
559755066986,15,599.45,0,1,2,1,1,4,0.06,15,0,0,50.0,0
738072015428,15,234.68,1,4,0,0,0,7,0.49,15,1,0,19.38,1
721748092412,14,498.84,0,0,4,1,1,1,0.42,14,1,0,50.0,0
338088505744,3,305.59,2,0,1,1,1,9,0.31,3,1,1,45.35,0
7479139825,11,221.93,3,4,3,0,1,5,0.94,11,0,0,23.57,0
620196609695,4,741.01,2,0,2,0,1,3,0.93,4,0,0,50.0,0
566094772263,1,665.71,2,0,4,1,1,7,0.34,1,0,0,50.0,0
589115201631,3,548.01,0,2,3,0,1,7,0.44,3,0,0,50.0,0
733100256848,13,480.91,3,2,0,0,1,8,0.75,13,1,1,50.0,0
702783538152,16,390.0,1,3,3,0,1,4,0.84,16,0,0,42.22,1
931797095056,1,179.21,0,3,0,1,1,9,0.11,1,0,1,47.6,0
187893370766,4,369.34,2,1,4,1,1,2,0.49,4,0,0,42.97,0
896100643499,20,854.56,2,2,3,1,1,6,0.91,20,1,0,50.0,0
595012358178,1,805.31,3,2,1,1,0,3,0.66,1,1,0,50.0,1
186851798717,18,975.09,2,2,4,0,1,8,0.54,18,1,1,50.0,1
228883674085,23,690.46,2,2,3,1,1,8,0.72,23,1,1,50.0,0
229071068577,22,598.28,0,1,2,1,0,6,0.66,22,0,0,50.0,0
868805798318,3,366.44,3,4,3,1,1,4,0.94,3,1,0,42.72,0
872412034125,5,169.17,0,1,3,0,1,8,0.91,5,1,1,29.91,0
568341534657,7,656.22,1,4,1,0,1,6,0.4,7,0,0,50.0,0
597362088517,8,539.35,2,3,4,1,0,9,0.03,8,0,1,50.0,0
956020900366,17,783.17,0,2,2,0,0,7,0.33,17,0,0,50.0,0
451468593286,3,470.67,0,4,4,0,0,9,0.2,3,1,1,50.0,0
567422170728,3,987.0,3,1,4,1,1,8,0.13,3,1,1,50.0,0
198504985630,12,457.85,2,4,2,0,0,4,0.89,12,0,0,50.0,0
417309612881,3,399.76,0,0,2,0,1,6,0.71,3,1,0,50.0,0
280119292917,15,883.89,2,3,1,1,0,7,0.03,15,0,0,50.0,0
771864678158,8,455.96,1,3,0,1,1,4,0.92,8,0,0,48.11,0
510246992893,2,883.81,2,2,1,0,0,4,0.9,2,1,0,50.0,0
912424392573,5,124.62,2,2,2,1,0,3,0.95,5,0,0,26.29,0
854244352906,10,723.33,0,1,3,0,1,6,0.83,10,0,0,50.0,0
638102681524,8,164.67,3,4,3,0,1,2,0.08,8,1,0,15.64,0
820407618463,6,233.41,3,0,4,1,1,4,0.62,6,1,0,42.64,0
70257718331,8,730.07,3,3,4,0,1,8,0.08,8,1,1,50.0,0
96923850884,18,360.75,1,4,0,0,1,3,0.71,18,1,0,44.32,0
767819472556,19,289.39,1,0,0,0,0,8,0.2,19,0,1,41.95,0
277872580217,6,821.37,0,4,0,1,1,7,0.94,6,1,0,50.0,0
597156784217,19,951.62,3,2,0,0,1,7,0.93,19,1,0,50.0,0
95127052527,13,309.14,1,3,3,0,1,9,0.59,13,0,1,46.33,0
438437773013,7,385.48,3,0,2,0,0,4,0.75,7,0,0,31.86,0
919288863027,7,742.67,3,2,0,1,1,8,0.86,7,0,1,50.0,0
399176981451,3,833.76,1,1,1,1,0,2,0.39,3,0,0,50.0,0
193748329708,12,999.25,3,1,0,1,1,3,0.58,12,1,0,50.0,0
387228238326,0,346.03,2,2,3,0,1,4,0.18,0,1,0,41.43,1
509703556443,19,600.96,0,0,4,1,1,9,0.99,19,1,1,50.0,0
569908768293,11,220.62,1,0,1,1,0,1,0.93,11,0,0,35.3,0
651196886792,1,397.76,1,3,0,0,1,7,0.48,1,0,0,48.33,1
67183982712,15,140.47,3,2,3,1,1,2,0.55,15,0,0,23.02,0
43098551685,8,289.75,1,1,4,0,0,5,0.44,8,0,0,27.45,0
741300515092,9,555.89,2,2,0,0,1,1,0.0,9,0,0,48.95,0
817556435734,11,247.38,3,4,3,0,0,6,0.23,11,1,0,23.93,1
653393047642,5,900.44,2,0,3,0,1,3,0.1,5,1,0,50.0,0
62347682900,22,739.28,0,4,2,0,1,6,0.32,22,0,0,50.0,0
901168731294,10,124.96,0,1,3,1,0,8,0.24,10,0,1,23.97,0
872892970335,10,889.03,2,0,0,0,1,8,0.76,10,1,1,50.0,0
164955597939,11,979.59,3,1,3,0,1,4,0.5,11,1,0,50.0,0
783020603010,8,551.68,0,1,1,0,1,7,0.82,8,1,0,50.0,0
462744471178,20,383.15,3,1,3,0,0,6,0.64,20,0,0,47.31,0
991371390160,19,337.12,3,3,3,0,1,2,0.66,19,0,0,35.21,1
13634338525,11,178.68,0,1,1,0,1,6,0.88,11,0,0,24.59,0
667305742375,15,542.45,0,1,0,0,0,2,0.85,15,1,0,50.0,1
489268399208,9,145.13,2,4,4,1,1,4,0.06,9,1,0,26.62,0
18438812242,12,553.45,3,4,2,1,1,5,0.58,12,1,0,50.0,0
951551555464,13,327.29,2,4,4,1,1,9,0.41,13,0,1,47.55,0
82195713189,13,528.79,1,0,0,0,0,3,0.6,13,1,0,50.0,0
191446015139,3,476.55,1,3,0,1,1,5,0.86,3,0,0,50.0,0
569475435550,6,374.6,1,0,1,1,1,2,0.01,6,0,0,46.29,0
504600565452,11,503.77,1,3,4,0,0,3,0.01,11,0,0,49.45,0
841996202846,18,526.63,0,3,3,1,0,5,0.06,18,0,0,50.0,0
230263144159,5,850.32,0,2,1,0,0,7,0.87,5,1,0,50.0,1
302896508805,5,699.21,2,2,1,0,1,6,0.35,5,0,0,50.0,0
619775821156,10,489.84,0,2,2,0,0,2,0.37,10,1,0,50.0,0
524751673013,16,914.72,0,3,1,0,1,9,0.35,16,0,1,50.0,0
615161283486,0,780.17,0,3,4,1,1,8,0.23,0,1,1,50.0,0
723631958107,3,168.15,1,0,0,0,0,9,0.04,3,1,1,39.4,1
2489100799,2,238.37,2,3,2,1,1,9,0.91,2,0,1,30.88,0
918812156522,2,173.5,3,1,3,1,0,5,0.23,2,0,0,20.22,0
114758493894,8,386.98,3,1,4,0,0,7,0.89,8,0,0,36.72,1
44415419759,12,492.08,3,3,3,1,0,7,0.96,12,1,0,50.0,1
283267600479,22,553.82,1,1,1,0,0,9,0.58,22,1,1,50.0,0
272396237383,13,866.27,0,3,4,0,1,9,0.37,13,0,1,50.0,0
340688052373,23,116.16,0,2,2,0,1,6,0.77,23,0,0,17.81,0
738509169620,9,485.46,3,3,2,1,1,3,0.03,9,1,0,50.0,0
799697021042,11,469.9,3,2,3,0,0,8,0.93,11,0,1,50.0,0
975988518125,15,952.73,2,4,0,1,0,1,0.41,15,0,0,50.0,0
141324569783,1,316.93,1,1,2,1,1,4,0.31,1,0,0,38.59,0
369981599744,16,210.17,0,4,3,0,0,2,0.13,16,0,0,27.59,0
705985639085,22,228.03,3,1,0,0,1,5,0.96,22,1,0,11.91,0
239558344217,11,568.13,3,4,4,1,0,7,0.81,11,1,0,50.0,0
989848312040,12,451.81,2,3,2,1,0,1,0.72,12,0,0,46.05,0
61753897922,6,778.73,0,4,2,0,1,4,0.93,6,0,0,50.0,0
388485779633,13,390.86,0,1,3,0,1,3,0.96,13,1,0,48.67,0
586447500875,9,215.17,2,0,2,0,1,4,0.27,9,0,0,30.73,0
19292115630,0,448.19,2,1,3,0,0,6,0.79,0,0,0,49.32,0
563583939429,19,894.73,0,0,2,0,1,6,0.77,19,1,0,50.0,1
180447555302,11,464.97,2,3,3,1,1,1,0.56,11,1,0,50.0,0
954904103568,17,850.26,3,1,2,1,0,3,0.15,17,1,0,50.0,0
477822863069,21,434.38,0,4,4,1,0,1,0.94,21,1,0,46.0,0
524274995178,7,353.25,1,3,4,0,0,1,0.32,7,1,0,42.3,0
255197477246,4,797.38,0,1,3,0,0,1,0.58,4,1,0,50.0,0
451745091385,16,288.31,2,3,4,0,0,3,0.02,16,1,0,32.34,0
719403908162,21,308.65,1,0,3,0,1,2,0.43,21,0,0,32.44,0
136682659669,9,144.83,3,3,3,1,0,4,0.62,9,0,0,12.77,0
486620474928,8,269.06,3,4,1,1,1,7,0.38,8,1,0,42.39,0
123903387165,10,440.93,3,1,4,1,0,2,0.48,10,0,0,49.42,0
634581890348,18,459.62,2,0,1,1,0,2,0.19,18,1,0,50.0,0
531477507310,0,478.57,0,3,1,0,0,7,0.35,0,1,0,50.0,1
613390105207,18,531.72,2,2,2,1,0,9,0.72,18,1,1,50.0,0
396915560011,6,614.72,0,0,3,0,1,3,0.97,6,0,0,50.0,0
401523043729,2,270.49,2,0,0,1,1,8,0.47,2,1,1,50.0,0
94048411984,23,652.55,3,4,1,1,1,6,0.69,23,1,0,50.0,0
793133895954,4,402.9,2,4,2,0,0,6,0.98,4,0,0,42.26,0
504573436953,17,760.61,0,3,4,0,1,3,0.77,17,1,0,50.0,0
537271570589,11,601.48,3,2,0,0,1,9,0.01,11,0,1,50.0,0
910145063858,18,598.84,3,0,3,0,1,9,0.94,18,0,1,50.0,0
31538200884,18,716.94,1,3,2,1,1,4,0.87,18,1,0,50.0,1
187995654363,3,399.72,0,2,0,0,1,6,0.27,3,1,0,39.05,0
999847532501,0,486.31,1,3,3,1,0,5,0.18,0,0,0,50.0,0
634901379322,4,624.61,1,0,3,1,0,4,0.9,4,1,0,50.0,1
427467472676,10,479.4,1,3,0,1,0,2,0.69,10,1,0,40.82,0
175923620529,0,499.83,3,4,2,1,0,4,0.24,0,1,0,50.0,0
592533991336,3,345.24,1,4,0,0,1,7,0.71,3,0,0,34.5,0
476987809248,11,358.65,0,1,1,0,1,3,0.6,11,1,0,39.02,0
796153443331,12,729.06,0,2,3,1,1,3,0.31,12,1,0,50.0,0
16053126557,12,103.85,1,0,4,1,1,3,0.56,12,1,0,21.52,0
750967436552,1,185.76,1,2,0,0,0,9,0.53,1,0,1,25.33,0
934872590296,5,953.93,1,4,0,0,1,1,0.51,5,1,0,50.0,0
612656987539,2,268.32,1,0,3,1,1,5,0.52,2,0,0,23.49,0
864186889464,6,476.31,1,1,3,1,1,9,0.0,6,0,1,50.0,0
297785129501,1,864.72,1,4,0,1,1,7,0.27,1,0,0,50.0,0
775215095868,10,100.09,2,4,4,0,0,1,0.43,10,0,0,9.37,0
148685694500,13,932.66,3,2,3,0,1,4,0.13,13,0,0,50.0,0
138650434823,17,148.14,3,3,3,1,0,6,0.75,17,0,0,23.53,0
722849066552,22,253.78,3,2,1,1,0,5,0.85,22,0,0,34.13,0
298069675700,8,126.19,1,4,2,1,1,2,0.82,8,0,0,21.73,0
832598938462,23,567.57,2,2,1,1,0,1,0.46,23,0,0,50.0,0
227588705332,1,948.78,3,3,4,1,0,4,0.69,1,1,0,50.0,0
810923350013,4,855.13,0,1,2,1,1,5,0.08,4,0,0,50.0,1
658645980853,19,675.77,3,0,0,0,1,4,0.2,19,0,0,50.0,0
406741796983,6,266.94,3,4,4,0,0,3,0.05,6,1,0,28.66,0
832291927711,23,882.64,3,2,4,0,1,8,0.97,23,1,1,50.0,0
196501065111,8,779.3,3,4,1,0,1,6,0.57,8,0,0,50.0,0
760336130301,3,340.16,0,0,2,0,0,3,0.18,3,1,0,38.37,0
192755871508,17,824.58,1,2,4,1,0,6,0.71,17,1,0,50.0,0
338240520959,9,889.44,0,1,2,0,0,8,0.49,9,0,1,50.0,0
171328126352,14,728.4,0,0,0,1,1,7,0.43,14,0,0,50.0,0
53169455815,13,190.35,1,3,2,0,0,1,0.91,13,0,0,20.75,0
835604391116,20,985.82,0,3,1,1,1,6,0.71,20,0,0,50.0,0
356819845529,23,168.4,0,4,1,1,0,1,0.69,23,0,0,30.18,0
667412857740,4,689.03,3,3,4,1,0,4,0.1,4,0,0,50.0,0
568119041213,23,199.47,3,2,2,1,0,3,0.09,23,0,0,31.82,0
289162973382,12,914.87,1,3,1,0,0,7,0.66,12,0,0,50.0,0
606915852033,10,414.98,3,1,3,0,1,2,0.16,10,0,0,38.94,0
799696618510,4,560.35,1,2,1,0,0,4,0.45,4,1,0,50.0,0
3380227153,15,260.89,1,4,0,1,1,5,0.57,15,1,0,33.22,0
954880205205,20,591.91,2,4,3,1,1,2,0.39,20,1,0,50.0,0
471747933935,14,944.96,1,3,2,0,1,9,0.09,14,1,1,50.0,0
388264812944,19,911.47,0,3,4,1,0,2,0.74,19,1,0,50.0,0
967700200970,20,157.51,1,4,3,0,1,6,0.89,20,0,0,14.96,0
818682009568,21,440.43,2,2,1,1,1,8,0.16,21,0,1,50.0,0
541170796642,9,340.69,0,0,4,1,0,7,0.85,9,0,0,36.56,1
666122389066,6,533.23,2,4,4,1,0,6,0.79,6,0,0,50.0,0
302416996949,13,850.36,3,1,4,1,0,8,0.56,13,1,1,50.0,0
503371065471,0,764.97,0,2,4,0,0,5,0.6,0,0,0,50.0,0
180524763791,3,409.58,1,0,2,1,1,9,0.65,3,0,1,50.0,0
645296610917,6,444.4,2,0,2,0,0,2,0.52,6,1,0,50.0,0
923725120835,18,688.83,1,2,2,1,0,6,0.84,18,0,0,50.0,0
617891414653,16,274.8,3,4,1,0,0,7,0.47,16,1,0,37.59,0
169802684696,4,192.46,0,0,2,0,0,9,0.55,4,0,1,32.13,0
341701265643,5,318.33,1,1,4,0,0,5,0.04,5,1,0,37.12,0
629617522425,21,211.63,3,2,3,1,1,6,0.18,21,1,0,28.78,0
178629391841,16,416.79,1,3,3,0,1,9,0.9,16,0,1,50.0,1
956106023164,13,943.81,0,4,3,0,0,6,0.12,13,0,0,50.0,1
79631615066,10,208.27,3,2,3,1,0,1,0.9,10,0,0,22.08,0
